#CHR	start	end	T00h	T02h	T06h	T12h	T18h	T24h
4	42520098	42520498	0.7380	-0.2748	0.1250	-0.5019	-0.0787	0.2385
4	42609499	42609899	0.3231	0.1892	-0.7585	0.5405	0.6045	0.0360
4	42729499	42729899	0.4645	-0.2264	-0.0611	-0.2492	-0.2670	0.0395
4	42880098	42880498	-0.4677	-0.2048	-0.4379	-0.3411	-0.3514	0.3348
4	42969499	42969899	0.8527	0.5464	0.6133	1.7028	1.5473	1.5214
4	43089499	43089899	-0.1113	0.3513	-0.1043	-0.2825	0.7179	0.4129
4	43240098	43240498	0.1833	-0.3689	0.0546	0.4019	-0.2498	0.1254
4	43329499	43329899	0.4537	0.1436	-0.1689	0.6840	0.6993	0.0810
4	43449499	43449899	0.5692	0.3514	-0.0396	0.1413	0.2500	-0.5549
4	43600098	43600498	0.3036	-0.1220	0.5551	0.0936	0.0681	-0.2450
4	43689499	43689899	-0.2274	0.7239	-0.3799	0.3165	-0.0001	-0.5876
4	43809499	43809899	-0.4496	0.1967	0.0561	-0.1083	-0.1464	-0.5194
4	43960098	43960498	0.7131	-0.3494	0.3864	-0.2568	0.0012	0.4169
4	44049499	44049899	-0.2225	-0.2181	-0.3861	-0.0265	-0.7286	-0.4315
4	44169499	44169899	0.4058	-0.2547	0.2779	0.3565	0.2959	0.2886
4	44320098	44320498	-0.0752	-0.1199	-0.3566	-0.2770	-0.4844	-0.7038
4	44409499	44409899	-0.2406	0.0056	0.1121	-0.4501	-0.2504	-0.3298
4	44529499	44529899	0.3103	0.2799	0.1454	-0.5633	-0.4212	0.7885
4	44680098	44680498	-0.4167	-0.2312	-0.6864	-0.7580	-0.1319	-0.0920
4	44769499	44769899	0.1903	-0.2083	-0.6045	0.1160	-0.1036	0.0127
4	44889499	44889899	-0.0965	-0.2481	-0.3400	0.0978	-0.3914	0.2901
4	45040098	45040498	0.2957	0.3284	0.0205	0.2042	0.0740	-0.1354
4	45129499	45129899	0.2716	0.6018	0.0267	0.2411	-0.0609	-0.0053
4	45249499	45249899	-1.2707	-1.0607	-1.3225	-1.2388	-1.6335	-1.7317
4	45400098	45400498	0.3180	-0.4146	-0.1003	0.4098	0.2642	0.2159
4	45489499	45489899	0.6710	-0.6428	0.5936	0.2062	-0.0210	-0.1279
4	45609499	45609899	-0.2684	0.4497	0.3827	-0.1622	0.6553	0.0550
4	45760098	45760498	-0.1610	-0.7176	0.2505	-0.1090	0.0616	-0.1904
4	45849499	45849899	0.1633	-0.5609	0.2209	-0.2484	0.3501	0.5305
4	45969499	45969899	-0.5525	-0.6498	-0.2878	0.1586	-0.2331	0.1464
4	46120098	46120498	0.9418	0.8888	1.3920	1.6390	1.5128	1.9477
4	46209499	46209899	1.4723	1.0282	1.5416	1.5030	1.8064	2.2537
4	46329499	46329899	0.5438	0.7487	1.7875	1.7508	1.5046	2.1330
4	46480098	46480498	0.1116	-0.5451	0.6921	-0.4410	0.2634	-0.0204
4	46569499	46569899	0.1899	-0.6376	0.2337	-0.0414	0.1300	-0.3136
4	46689499	46689899	-0.1223	0.8473	0.0516	0.7767	-0.0384	-0.0023
4	46840098	46840498	0.1423	1.7624	1.1169	1.2456	1.7506	1.5105
4	46929499	46929899	0.3285	0.0784	0.4312	0.1400	-0.0652	-0.0575
4	47049499	47049899	0.7425	1.2119	1.0123	1.1212	1.1529	1.6452
4	47200098	47200498	-0.0842	0.0279	0.6695	-0.0073	-0.0099	0.1226
4	47289499	47289899	0.0417	0.1479	0.3749	-0.1701	-0.4586	0.0860
4	47409499	47409899	0.0871	0.3513	0.2954	-0.2512	-0.1192	0.2381
4	47560098	47560498	0.4637	-0.0771	0.3262	0.4273	0.3009	0.3199
4	47649499	47649899	0.0659	0.3462	-0.0365	-0.0430	-0.3622	0.3643
4	47769499	47769899	0.1326	0.2142	-0.1470	-0.2841	0.0090	-0.0481
4	47920098	47920498	-0.2680	-0.0435	0.0297	0.4268	-0.3992	0.4429
4	48009499	48009899	0.0222	0.2123	-0.0748	-0.5573	0.4976	-0.2149
4	48129499	48129899	0.0528	-0.1301	0.2063	-0.4526	-0.6958	0.0164
4	48280098	48280498	0.1564	-0.1371	0.9897	0.4228	-0.4037	-0.7598
4	48369499	48369899	0.0176	0.7104	0.6106	0.4688	-0.5506	-0.6283
4	48489499	48489899	0.1071	-0.3582	-0.0124	0.4894	-0.2290	-0.5684
4	48640098	48640498	0.4826	0.0741	-0.1649	-0.1290	0.4357	0.0724
4	48729499	48729899	-0.5126	-0.3694	0.4564	0.1632	0.1537	0.3493
4	48849499	48849899	-0.2607	-0.1822	-0.1331	0.3341	0.2062	-0.4124
4	49000098	49000498	0.2866	-0.0055	-0.1214	-0.1010	-0.2560	-0.4307
4	49089499	49089899	0.5056	-0.2166	-0.0131	0.1163	0.4934	0.3582
4	49209499	49209899	0.1067	0.2487	-0.2323	0.5660	0.2893	-0.2630
4	49360098	49360498	-0.4690	0.2979	0.9215	-0.6993	0.2510	0.0149
4	49449499	49449899	-0.4177	0.2989	0.1779	0.2802	0.6806	-0.0024
4	49569499	49569899	0.7237	1.0919	0.9878	1.4211	0.8254	1.4317
4	49720098	49720498	-0.0281	0.1907	0.8267	-0.0428	0.4375	0.2380
4	49809499	49809899	-0.7402	-0.0325	-0.3623	0.2887	-0.2102	0.4112
4	49929499	49929899	-0.5771	-0.5361	0.1816	0.3449	0.0553	-0.2919
4	50080098	50080498	0.6857	-0.3194	0.2332	-0.7574	0.5309	0.2204
4	50169499	50169899	-0.6498	-0.3537	-0.0752	0.3408	0.3712	-0.0364
4	50289499	50289899	-0.3022	0.0245	0.0071	-0.4655	0.3191	-0.4093
4	50440098	50440498	0.6673	1.1205	1.3195	1.4025	1.6980	2.0213
4	50529499	50529899	0.0019	0.1485	-0.0839	0.1047	-0.3197	-0.1349
4	50649499	50649899	-0.3663	-0.3422	0.2214	0.1139	-0.1156	0.1679
4	50800098	50800498	0.3812	-0.4196	0.7646	0.0103	0.0382	-0.1146
4	50889499	50889899	0.0194	0.4965	0.3912	-0.0909	-0.1917	0.2686
4	51009499	51009899	-0.2641	-0.0880	0.1204	-1.0939	0.0293	0.9096
4	51160098	51160498	0.9115	-0.4109	0.1333	0.1068	0.1657	0.4007
4	51249499	51249899	0.1687	-0.0865	0.3888	0.2585	0.2603	-0.2771
4	51369499	51369899	0.4710	0.0349	0.0857	0.2201	-0.0638	0.4723
4	51520098	51520498	-0.5410	0.5048	-0.0385	-0.1152	-0.3187	0.2840
4	51609499	51609899	-0.1326	0.7061	0.1777	0.3285	0.1551	0.4632
4	51729499	51729899	-0.1354	-0.2013	0.4322	-0.6857	-0.3327	0.6600
4	51880098	51880498	-0.0962	-0.1532	-0.3956	-0.3237	0.1207	0.2811
4	51969499	51969899	-0.1523	0.1319	-0.1640	-0.3357	0.0035	-0.0268
4	52089499	52089899	-0.1205	0.1298	-0.0159	-0.4059	0.4903	-0.3381
4	52240098	52240498	-0.3178	0.1750	-0.5156	-0.6152	-0.3559	-0.4887
4	52329499	52329899	0.6829	-0.2720	-0.2169	-0.1228	0.2382	0.1431
4	52449499	52449899	-0.1263	-0.0520	0.0911	-0.4138	-0.0099	-0.0780
4	52600098	52600498	0.5770	1.2122	0.5651	1.3732	2.0809	2.1177
4	52689499	52689899	-0.1145	0.7607	-0.2322	-0.5683	0.0329	-0.7193
4	52809499	52809899	0.3081	0.2415	0.5911	0.3100	-0.0101	-0.5231
4	52960098	52960498	1.0677	0.9048	1.4478	1.0102	1.4145	1.4076
4	53049499	53049899	0.3968	0.3174	0.5848	-0.1511	0.2491	0.1261
4	53169499	53169899	-0.2232	0.4202	0.2105	0.0530	0.0923	-0.0099
4	53320098	53320498	0.1460	0.2606	0.1114	-0.0065	0.5502	0.3003
4	53409499	53409899	0.5483	0.0614	-0.0402	-0.4645	0.2453	-0.0046
4	53529499	53529899	-0.2219	-0.3085	0.3199	-0.1167	-0.1097	-0.5196
4	53680098	53680498	-0.2282	-0.2177	0.0867	0.3181	0.0238	0.4933
4	53769499	53769899	-0.0987	0.2329	0.9293	-0.3242	0.3468	0.2711
4	53889499	53889899	0.0664	1.1981	0.8398	1.3236	1.9092	2.0503
4	54040098	54040498	0.9085	1.0115	1.3475	0.5300	2.0728	1.8285
4	54129499	54129899	0.0128	0.1252	-0.1558	0.6248	0.2979	0.3511
4	54249499	54249899	-0.1563	0.1393	0.0270	-0.2841	0.3311	-0.1309
4	54400098	54400498	-0.0444	-0.1432	0.3497	-0.2084	-0.1099	0.1411
4	54489499	54489899	-0.0726	-0.3185	-0.0044	-0.0074	-0.5473	0.0748
4	54609499	54609899	0.1640	-0.2505	0.7229	0.0853	-0.1971	-0.0972
4	54760098	54760498	-0.0940	0.4365	-0.0727	0.0077	-0.7211	-0.6057
4	54849499	54849899	0.3593	-0.3340	0.1513	-0.0847	-0.6966	0.2245
4	54969499	54969899	0.0785	0.2564	-0.3041	-0.3525	-0.0244	0.2878
4	55120098	55120498	-0.4198	0.6007	-0.6606	-0.1966	0.1791	0.5945
4	55209499	55209899	-0.3298	0.3504	-0.4439	0.0297	0.2182	0.7346
4	55329499	55329899	0.1005	0.1274	-0.3554	0.1567	0.4302	-0.3180
4	55480098	55480498	0.0931	-0.4349	-0.1059	-0.1750	-0.1961	0.4731
4	55569499	55569899	-0.2404	-0.1227	-0.5922	0.1314	0.3328	0.3876
4	55689499	55689899	-0.1742	-0.2671	-0.3764	-0.2870	-0.1814	-0.6149
4	55840098	55840498	-0.0791	0.4571	0.3451	0.6120	-0.7799	0.0447
4	55929499	55929899	0.2932	-0.2851	-0.2892	0.1815	0.0422	0.1943
4	56049499	56049899	0.1867	-0.1484	-0.4755	-0.2766	-0.1233	-0.0413
4	56200098	56200498	-0.1554	0.0256	1.0316	0.2325	0.0028	0.3908
4	56289499	56289899	-0.4136	0.0764	0.7457	-0.3686	0.3585	-0.0835
4	56409499	56409899	-0.2617	0.6855	0.1784	0.4082	0.1280	-0.4440
4	56560098	56560498	0.6067	0.0210	-0.6014	-0.5364	-0.3426	-0.2476
4	56649499	56649899	0.1157	0.3397	-0.1645	-0.2828	-0.2191	-0.1048
4	56769499	56769899	0.1479	0.4021	0.2110	-0.2998	-0.2391	-0.8681
4	56920098	56920498	0.1257	0.2942	0.1900	-0.1701	0.5843	0.1705
4	57009499	57009899	-0.4362	0.2840	-0.4978	0.4993	0.1724	-0.2607
4	57129499	57129899	0.2286	0.3972	-0.1669	-0.1921	-0.3971	-0.0217
4	57280098	57280498	0.2313	0.2287	0.0474	-0.0508	-0.5077	-0.2506
4	57369499	57369899	-0.6073	-1.4823	-0.9595	-1.0929	-1.1763	-1.4167
4	57489499	57489899	-0.0796	-0.1429	-0.5332	-0.3497	-0.2760	0.1223
5	9499	9899	0.2597	0.2655	0.1932	-0.9226	-0.5461	-0.5859
5	60000	60400	0.4761	-0.0658	-0.0800	-0.5067	-0.0992	-0.1871
5	160098	160498	-0.0290	-0.5003	0.2108	0.2573	0.4635	-0.2943
5	180000	180400	0.2827	0.1570	-0.5822	-0.0448	0.1426	-0.4055
5	249499	249899	-0.5309	-1.0193	-0.9882	-0.7773	-1.2892	-2.1351
5	300000	300400	-0.0089	0.2272	-0.8744	0.3232	0.1061	0.1245
5	369499	369899	0.0165	0.0423	0.7209	-0.2552	-0.5536	0.0485
5	420000	420400	-0.0270	0.2940	-0.0475	-0.1380	0.0824	0.7699
5	520098	520498	-0.0712	0.8642	-0.0663	-0.7907	-0.0010	0.2745
5	540000	540400	0.2386	0.0038	-0.0190	-0.3557	0.0766	0.0194
5	609499	609899	-0.1137	-0.0826	-0.4049	0.4260	-0.3728	-0.1171
5	660000	660400	0.1192	-0.0031	-0.3463	0.3597	-0.2285	-0.4454
5	729499	729899	-0.3980	-0.3118	-0.1751	-0.9804	-0.8313	-0.4657
5	780000	780400	0.0266	0.1781	-0.0692	-0.3450	-0.4109	-0.2387
5	880098	880498	0.1450	0.0196	0.5334	-0.1674	-0.1677	-0.1709
5	900000	900400	-0.2134	0.9291	0.4025	0.3947	0.2636	0.2819
5	969499	969899	0.2600	-0.6197	0.4087	0.2002	0.4764	-0.2136
5	1020000	1020400	-0.0474	0.2828	0.4991	-0.3014	0.2378	-0.4899
5	1089499	1089899	0.9829	0.8827	1.1349	1.6742	1.1798	1.3528
5	1140000	1140400	-0.6359	-0.4196	0.1318	-0.2927	-0.7008	-0.4508
5	1240098	1240498	1.3206	1.2111	1.3689	2.0191	1.8873	2.0284
5	1260000	1260400	-0.5272	-0.1540	0.5651	-0.1960	0.3147	0.4387
5	1329499	1329899	0.6176	0.0827	-0.2220	-0.2283	-0.4592	-0.2484
5	1380000	1380400	0.4179	-0.2963	-0.4510	0.1818	0.2507	0.3947
5	1449499	1449899	-0.1693	-0.2734	-0.1330	0.0216	0.4027	0.0324
5	1500000	1500400	-0.0549	-0.1585	0.4125	0.0814	-0.2099	0.2453
5	1600098	1600498	-0.0587	0.5347	-0.0477	0.9384	0.0415	0.2370
5	1620000	1620400	0.2345	0.5305	0.1715	-0.2006	0.3613	-0.3666
5	1689499	1689899	-0.0890	0.1300	0.0955	-0.2812	0.2051	0.2647
5	1740000	1740400	0.1510	0.7383	0.1627	0.1385	-0.0779	0.2820
5	1809499	1809899	-0.0384	-0.1305	-0.4538	0.3243	-0.3294	-0.0761
5	1860000	1860400	0.0784	0.1121	-0.5012	0.3748	-0.1716	-0.4659
5	1960098	1960498	0.2462	-0.0552	-0.0807	-0.1997	-0.1670	-0.5900
5	1980000	1980400	-0.0739	-0.1400	0.7951	-0.5382	-0.1700	0.7571
5	2049499	2049899	0.0845	0.0001	-0.1299	-0.6468	0.4222	0.0014
5	2100000	2100400	-0.1357	0.6675	0.3415	0.1625	-0.3979	0.0345
5	2169499	2169899	0.3310	-0.1756	-0.6513	-0.2750	-0.2325	-0.2572
5	2220000	2220400	0.3618	-0.3733	0.0394	0.0570	-0.0985	0.1072
5	2320098	2320498	-0.1307	-0.0485	0.2663	0.1808	0.4155	-0.4432
5	2340000	2340400	-0.0936	0.0572	0.0700	-0.0571	-0.4499	0.4667
5	2409499	2409899	0.4061	-0.0783	0.2120	-0.2751	0.2990	-0.3673
5	2460000	2460400	-0.0403	-0.0231	0.4543	-0.5087	-0.1297	-0.4274
5	2529499	2529899	-0.0790	-0.6215	-0.2126	0.0354	0.0037	0.2653
5	2580000	2580400	0.0345	0.2384	-0.4365	-0.5947	0.1041	-0.2913
5	2680098	2680498	-0.1847	0.2660	0.1281	0.1609	0.5312	0.1865
5	2700000	2700400	0.0798	-0.5507	-0.1432	0.0187	0.2367	0.6881
5	2769499	2769899	0.2215	-0.1671	-0.0829	0.1498	-0.2617	0.4429
5	2820000	2820400	0.1089	0.3296	0.3194	0.3434	0.0074	-0.6367
5	2889499	2889899	-0.2024	-0.3333	-0.2153	0.1874	0.2602	0.4933
5	2940000	2940400	-0.0944	-0.5261	0.4287	-0.3067	-0.2177	0.4066
5	3040098	3040498	0.1832	0.4844	0.1949	-0.2875	0.2317	-0.5905
5	3060000	3060400	0.4894	-0.1433	0.3895	-0.5464	0.0216	-0.0341
5	3129499	3129899	-1.3921	-0.4913	-1.3903	-1.1148	-2.0682	-1.7876
5	3180000	3180400	-0.1052	-0.4065	-0.4349	0.5334	0.1096	0.4013
5	3249499	3249899	0.5724	1.1252	1.6143	0.7046	1.5507	1.2658
5	3300000	3300400	-0.2168	-0.1556	0.2595	0.0002	0.2405	0.4760
5	3400098	3400498	-0.1811	-0.1611	0.2660	0.0479	-0.4420	-0.1345
5	3420000	3420400	-0.5264	0.2080	-0.1736	-0.3718	0.2362	-0.2304
5	3489499	3489899	0.5108	-0.1456	0.2630	-0.4346	0.4524	-0.0798
5	3540000	3540400	-0.3733	-0.7139	0.3848	0.3881	0.3162	-0.4398
5	3609499	3609899	-0.6903	0.1236	-0.3759	0.3716	0.5469	0.0759
5	3660000	3660400	-0.3291	0.4376	-0.8730	0.0689	0.0435	0.2787
5	3760098	3760498	-0.0062	0.1759	-0.0131	-0.2090	0.7837	0.5124
5	3780000	3780400	0.4258	-0.3574	0.3793	-0.3948	-0.4011	-0.4618
5	3849499	3849899	-0.1556	1.1415	1.4504	1.6249	1.7685	1.3683
5	3900000	3900400	-0.5552	0.3355	-0.3073	-0.4854	-0.0735	-0.0153
5	3969499	3969899	0.1484	-0.2974	0.3078	-0.0121	-0.0122	-0.2289
5	4020000	4020400	-0.2322	-0.0848	-0.1667	0.1125	0.3663	-0.0233
5	4120098	4120498	-0.1766	0.1818	-0.0775	0.5450	0.3471	0.9387
5	4140000	4140400	-0.2503	0.0495	0.0880	-0.1790	0.0958	-0.2996
5	4209499	4209899	0.1439	0.3951	0.1770	-0.6680	0.1807	0.2094
5	4260000	4260400	0.0282	0.0706	0.2393	-0.3527	0.2804	-0.1340
5	4329499	4329899	0.7344	-0.1635	0.1610	0.2304	-0.3365	0.1220
5	4380000	4380400	0.2555	0.3472	0.0497	0.3214	0.4567	0.1395
5	4480098	4480498	0.1251	0.1638	-0.1949	0.0467	0.0341	0.1825
5	4500000	4500400	0.2765	-0.1956	0.3058	-0.2562	0.3591	0.5221
5	4569499	4569899	-0.4523	-0.1060	-0.1470	0.1198	0.6791	0.2269
5	4620000	4620400	-0.2104	-0.1968	0.3739	-0.0135	0.6529	0.6623
5	4689499	4689899	-0.9745	-1.1412	-1.3901	-1.3886	-1.9055	-1.9035
5	4740000	4740400	0.2816	-0.1139	-0.4915	0.4329	0.5503	0.3255
5	4840098	4840498	0.6846	0.1082	-0.4594	0.0277	0.6012	0.4574
5	4929499	4929899	0.0185	0.2504	0.1888	0.5761	-0.3727	-0.9368
5	5049499	5049899	0.4998	-0.1636	0.1969	-0.0440	0.0609	1.1030
5	5200098	5200498	-0.4686	0.1413	-0.2534	-0.1157	0.4241	-0.0809
5	5289499	5289899	-0.4459	0.7941	0.1831	-0.4867	-0.0807	0.0716
5	5409499	5409899	-0.3666	0.1181	-0.4677	0.2352	0.0086	-0.3735
5	5560098	5560498	-0.0503	-0.8642	0.1910	-0.2049	-0.8436	0.0413
5	5649499	5649899	-0.3157	0.4706	0.5053	-0.0682	0.1690	-0.4763
5	5769499	5769899	-0.2968	0.2307	0.1499	-0.7294	0.0230	-0.4896
5	5920098	5920498	-0.3784	-0.2084	0.4126	0.3758	0.2374	0.0616
5	6009499	6009899	-0.3108	-0.1945	-0.1193	-0.4172	0.1354	-0.4111
5	6129499	6129899	-0.7051	-1.0501	-1.5558	-1.2035	-1.4701	-2.0226
5	6280098	6280498	-0.1960	-0.4583	-0.3246	-0.7921	0.4696	0.3858
5	6369499	6369899	-0.5435	-0.7448	-1.2846	-0.8912	-2.0493	-1.5637
5	6489499	6489899	0.2496	-0.2258	-0.2543	-0.0207	0.0416	-0.8833
5	6640098	6640498	-0.1518	0.3236	-0.2269	0.0985	0.1695	0.2235
5	6729499	6729899	0.0419	-0.2373	0.7100	0.2025	0.0644	0.0036
5	6849499	6849899	-0.1902	-0.1859	-0.2555	0.4859	-0.7039	0.0212
5	7000098	7000498	0.0567	-0.8893	0.1570	0.7788	-0.3382	0.0133
5	7089499	7089899	0.8297	0.7120	1.2156	1.7358	1.6558	2.1464
5	7209499	7209899	0.0260	-0.7591	-0.0540	-0.0321	0.1237	0.0142
5	7360098	7360498	-0.0002	-0.3129	0.1288	0.4050	-0.4559	0.4100
5	7449499	7449899	0.3405	0.6745	0.0343	0.5124	0.0851	0.0887
5	7569499	7569899	0.2683	-0.3256	0.2234	-0.0350	-0.4971	0.6077
5	7720098	7720498	0.0535	0.7708	0.2204	-0.2844	-0.3695	0.2510
5	7809499	7809899	-0.2650	-0.4149	0.2490	-0.4037	0.1546	0.3594
5	7929499	7929899	-0.3947	0.1307	-0.2165	-0.3478	-1.0419	0.1994
5	8080098	8080498	0.3740	-0.2433	-0.2841	0.2009	0.0388	0.1042
5	8169499	8169899	0.5375	0.2125	0.7592	0.4834	0.2662	-0.2082
5	8289499	8289899	0.1599	-0.5591	-0.2213	-0.4487	-0.1604	0.2849
5	8440098	8440498	0.3238	0.2744	0.1666	-0.0236	0.0079	-0.2963
5	8529499	8529899	-0.2491	0.3489	0.3255	-0.0324	-0.0454	0.1423
5	8649499	8649899	-0.0313	-0.4927	-0.4827	0.7642	-0.1180	0.3336
5	8800098	8800498	0.6305	1.0589	1.1158	1.0943	1.9846	2.8559
5	8889499	8889899	-0.0430	-0.5040	0.5316	0.2116	-0.1313	-0.5961
5	9009499	9009899	-0.3775	0.2591	-0.3346	-0.2972	0.1295	-0.4181
5	9160098	9160498	-0.2615	-0.0939	-0.4785	-0.4012	-0.0338	0.4003
5	9249499	9249899	0.5706	1.1255	1.0480	1.8355	1.4480	2.0602
5	9369499	9369899	0.4429	0.6522	-0.5282	0.3030	1.1540	-0.0779
5	9520098	9520498	-0.1509	-0.2221	-0.0755	0.0887	0.0799	-0.9412
5	9609499	9609899	0.9322	0.4109	1.2309	1.0157	1.3925	2.6639
5	9729499	9729899	-0.0252	0.2336	0.0564	-0.1275	0.4532	0.5924
5	9880098	9880498	0.1580	-0.2481	0.4817	0.0263	-0.0203	-0.2232
5	9969499	9969899	0.7406	0.2703	-0.6639	-0.0610	-0.5412	0.2180
5	10089499	10089899	0.3793	-0.1372	-0.0911	0.4321	-0.0629	-0.0102
5	10240098	10240498	-0.0284	0.0081	0.1787	0.3364	0.6522	0.2617
5	10329499	10329899	-0.0680	0.5340	-0.2009	0.0845	0.2703	-0.1144
5	10449499	10449899	0.1380	0.3737	0.1434	-0.0585	-0.5643	-0.0236
5	10600098	10600498	0.1188	-0.4067	0.4257	0.1171	0.0908	-0.6455
5	10689499	10689899	1.5610	0.9769	1.6331	1.7628	1.6914	2.0083
5	10809499	10809899	-1.0967	-0.1690	-0.2626	-0.3945	-0.1534	-0.3127
5	10960098	10960498	0.6394	0.2905	0.4519	-0.1936	-0.3897	0.0362
5	11049499	11049899	-0.2796	0.6772	-0.2112	0.3338	-0.1904	0.0105
5	11169499	11169899	-0.5090	-0.0211	0.4558	-0.0279	-0.0866	0.4294
5	11320098	11320498	-0.1723	-0.2478	-0.7273	0.6727	0.4938	-0.3022
5	11409499	11409899	-0.3002	0.3307	0.0932	0.4287	0.5569	-0.2394
5	11529499	11529899	-0.3375	-0.7294	-1.5524	-1.2924	-1.8548	-1.5606
5	11680098	11680498	-0.4350	0.0155	-0.9446	-0.5498	0.5735	0.1818
5	11769499	11769899	0.8023	0.6922	0.9682	1.5151	1.5777	1.9059
5	11889499	11889899	-0.0882	-0.2864	-0.5889	-0.0187	-0.4212	-0.1483
5	12040098	12040498	0.9814	0.5117	1.6286	1.4949	1.2545	1.7138
5	12129499	12129899	0.1009	0.2569	-0.0385	0.0121	0.1251	-0.1369
5	12249499	12249899	-0.4921	-0.2741	0.0871	0.2946	-0.3131	-0.1576
5	12400098	12400498	-0.0292	-0.2139	0.2260	-0.6060	0.1739	0.4039
5	12489499	12489899	0.0881	-0.4739	0.4819	-0.6191	0.3842	-0.8163
5	12609499	12609899	0.4563	-0.4152	0.1925	-0.0444	-0.0550	0.0081
5	12760098	12760498	1.2866	1.2013	1.4087	1.4966	0.8865	1.4675
5	12849499	12849899	-0.6012	-0.8309	-1.8050	-1.9462	-1.9334	-1.5451
5	12969499	12969899	0.7390	-0.2139	-0.0638	0.0643	-0.2528	-0.2180
5	13120098	13120498	-0.3737	0.5054	-0.5034	-0.0399	-0.8944	-0.3653
5	13209499	13209899	-0.4787	0.0398	0.0903	-0.0963	-0.1536	-0.1540
5	13329499	13329899	0.1224	-0.2901	-0.6081	0.3113	0.5002	-0.2063
5	13480098	13480498	0.3883	0.2280	0.4923	-0.1085	-0.1618	-0.5727
5	13569499	13569899	-0.3003	-0.2624	-0.0697	0.5098	-0.4459	0.2291
5	13689499	13689899	0.0210	0.6293	-0.7235	-0.1293	0.6963	-0.1650
5	13840098	13840498	-0.2593	-0.1727	-0.3124	-0.1087	0.6500	-0.2045
5	13929499	13929899	-0.2079	-0.1027	0.0471	0.4441	0.8044	0.3469
5	14049499	14049899	0.3071	0.3450	0.0998	0.4347	-0.6733	-0.3663
5	14200098	14200498	-0.9641	-1.0558	-0.4166	-1.1333	-1.1726	-0.9322
5	14289499	14289899	0.3140	0.0335	0.2559	0.4649	0.3025	0.4075
5	14409499	14409899	-0.8465	-1.1756	-0.4419	-1.3348	-1.0765	-0.9110
5	14560098	14560498	-0.4277	0.2402	0.8394	-0.1153	-0.2093	0.0850
5	14649499	14649899	0.1305	0.1335	-0.5391	-0.5310	-0.2733	-0.3209
5	14769499	14769899	0.2414	-0.3665	-0.1574	0.4289	0.1858	0.0186
5	14920098	14920498	0.3857	0.4234	-0.3369	-0.5997	0.0785	0.3610
5	15009499	15009899	-0.5097	-0.0929	-0.7663	-0.7343	-0.7754	-1.3893
5	15129499	15129899	-0.3827	-0.1234	0.5278	-0.1560	-0.0669	-0.4653
5	15280098	15280498	-0.4655	0.2330	-0.4790	-0.0756	0.0350	0.4747
5	15369499	15369899	-0.0164	0.5567	-0.2790	0.1978	0.1711	0.3476
5	15489499	15489899	0.2237	0.2137	0.3987	0.1069	-0.3843	-0.0996
5	15640098	15640498	-0.6246	0.0440	0.5604	0.0616	-0.4031	-0.5109
5	15729499	15729899	0.1840	0.2548	0.3504	-0.0626	-0.3004	-0.3886
5	15849499	15849899	-0.0053	-0.2534	0.6174	-0.3585	0.2948	0.5042
5	16000098	16000498	0.1996	-0.2393	0.1086	0.0259	0.0621	-0.1261
5	16089499	16089899	-0.1926	-0.1922	-0.2303	-0.4362	0.2000	0.0888
5	16209499	16209899	0.2297	-0.1846	0.6309	0.4025	-0.3831	-0.6213
5	16360098	16360498	-0.2760	-0.1277	-0.3725	0.1996	0.2637	-0.3494
5	16449499	16449899	-0.8943	0.0538	-0.1127	-0.2584	-0.0192	-0.4150
5	16569499	16569899	1.0192	0.8406	0.0633	0.7434	1.5280	0.6317
5	16720098	16720498	-0.9351	-0.7794	-1.1993	-1.2275	-1.2279	-1.1090
5	16809499	16809899	0.3391	0.1547	-0.4787	-0.1742	-0.0721	-0.6332
5	16929499	16929899	0.1746	0.0967	0.4127	0.7753	0.1848	-0.6803
5	17080098	17080498	0.0896	0.3895	0.0203	-0.4958	0.9293	-0.2021
5	17169499	17169899	0.2547	0.9845	0.7349	1.1551	0.6076	1.8845
5	17289499	17289899	-0.1682	0.2320	-0.0133	0.2820	0.6021	-0.5920
5	17440098	17440498	-0.1875	0.4866	0.0427	0.0416	-0.0133	0.2422
5	17529499	17529899	-0.0511	0.4540	-0.1395	0.3767	-0.4775	-0.3458
5	17649499	17649899	-0.2664	-0.2863	0.4172	-0.6864	-0.4333	-0.2968
5	17800098	17800498	0.1088	0.4744	-0.0836	0.1538	-0.1470	0.1538
5	17889499	17889899	-0.4367	-0.0438	0.2454	-0.4229	0.6107	0.1071
5	18009499	18009899	-0.3778	-0.0953	-0.2983	0.3442	0.1151	-0.0215
5	18160098	18160498	-0.1111	-0.0189	-1.0162	-0.3787	0.0395	0.0399
5	18249499	18249899	0.4249	0.1151	0.1283	0.0194	0.2864	0.0430
5	18369499	18369899	-0.1068	-0.0083	-0.0679	-0.2396	0.1657	0.3389
5	18520098	18520498	0.8198	0.1668	0.5179	0.1409	-0.1401	-0.3088
5	18609499	18609899	-0.1865	0.2065	-0.2208	0.0577	0.1750	0.0194
5	18729499	18729899	0.1535	0.0228	0.2015	-0.1298	-0.3112	0.0234
5	18880098	18880498	0.2232	0.2267	-0.2854	-0.0443	-0.3720	-0.3874
5	18969499	18969899	-0.0459	-0.5190	0.0687	-0.1831	0.0770	-0.4494
5	19089499	19089899	-0.0541	0.3132	0.1479	0.1010	-0.2343	-0.1813
